Date,Product Category,Product Name,Store Name,Store Type,Year,Quarter,Month,Day,Sum of Year,Sum of Units Sold,Region,Sum of Profit,Sum of Revenue
2021-10-23 00:00:00,Art & Crafts,PlayDoh Can,Beverly Hills,Residential,2021,Qtr 4,October,23,2021,81,Los Angeles,81.00000000000001,242.19000000000003
2021-10-23 00:00:00,Art & Crafts,PlayDoh Can,Lincoln Park,Residential,2021,Qtr 4,October,23,2021,92,Chicago,92.00000000000001,275.08000000000004
2021-10-23 00:00:00,Sports & Outdoors,Splash Balls,Michigan Ave,Commercial,2021,Qtr 4,October,23,2021,14,Chicago,14,125.86
2021-10-23 00:00:00,Sports & Outdoors,Splash Balls,Times Square,Downtown,2021,Qtr 4,October,23,2021,3,New York,3,26.97
2021-10-23 00:00:00,Toys,Animal Figures,LAX,Airport,2021,Qtr 4,October,23,2021,12,Los Angeles,36,155.88
2021-10-23 00:00:00,Toys,Dino Egg,O'Hare,Airport,2021,Qtr 4,October,23,2021,126,Chicago,126,1384.74
2021-10-24 00:00:00,Art & Crafts,Barrel O' Slime,LAX,Airport,2021,Qtr 4,October,24,2021,59,Los Angeles,118,235.41000000000003
2021-10-24 00:00:00,Art & Crafts,PlayDoh Playset,Lincoln Park,Residential,2021,Qtr 4,October,24,2021,48,Chicago,192,1199.52
2021-10-24 00:00:00,Art & Crafts,PlayDoh Toolkit,Beverly Hills,Residential,2021,Qtr 4,October,24,2021,24,Los Angeles,24,119.76
2021-10-24 00:00:00,Electronics,Toy Robot,Times Square,Downtown,2021,Qtr 4,October,24,2021,13,New York,65,337.87
2021-10-24 00:00:00,Sports & Outdoors,Foam Disk Launcher,O'Hare,Airport,2021,Qtr 4,October,24,2021,56,Chicago,168,671.44
2021-10-24 00:00:00,Sports & Outdoors,Mini Ping Pong Set,JFK,Airport,2021,Qtr 4,October,24,2021,26,New York,78,259.74
2021-10-24 00:00:00,Sports & Outdoors,Supersoaker Water Gun,Michigan Ave,Commercial,2021,Qtr 4,October,24,2021,40,Chicago,120,599.6
2021-10-25 00:00:00,Art & Crafts,PlayDoh Toolkit,Lincoln Park,Residential,2021,Qtr 4,October,25,2021,10,Chicago,10,49.900000000000006
2021-10-25 00:00:00,Art & Crafts,Playfoam,Beverly Hills,Residential,2021,Qtr 4,October,25,2021,113,Los Angeles,791,1241.8700000000001
2021-10-25 00:00:00,Electronics,Colorbuds,LAX,Airport,2021,Qtr 4,October,25,2021,150,Los Angeles,1200,2248.5
2021-10-25 00:00:00,Electronics,Gamer Headphones,O'Hare,Airport,2021,Qtr 4,October,25,2021,102,Chicago,611.9999999999998,2140.98
2021-10-25 00:00:00,Electronics,Toy Robot,Michigan Ave,Commercial,2021,Qtr 4,October,25,2021,52,Chicago,260,1351.48
2021-10-25 00:00:00,Games,Monopoly,JFK,Airport,2021,Qtr 4,October,25,2021,66,New York,395.9999999999999,1319.34
2021-10-25 00:00:00,Games,Uno Card Game,Times Square,Downtown,2021,Qtr 4,October,25,2021,8,New York,32,63.92
2021-10-26 00:00:00,Art & Crafts,Playfoam,Lincoln Park,Residential,2021,Qtr 4,October,26,2021,98,Chicago,686,1077.02
2021-10-26 00:00:00,Sports & Outdoors,Dart Gun,LAX,Airport,2021,Qtr 4,October,26,2021,13,Los Angeles,52,207.87
2021-10-26 00:00:00,Sports & Outdoors,Nerf Gun,JFK,Airport,2021,Qtr 4,October,26,2021,136,New York,679.9999999999998,2718.64
2021-10-26 00:00:00,Toys,Action Figure,Fifth Avenue,Commercial,2021,Qtr 4,October,26,2021,26,New York,156,415.74
2021-10-26 00:00:00,Toys,Action Figure,Millenium,Downtown,2021,Qtr 4,October,26,2021,86,Chicago,516,1375.14
2021-10-26 00:00:00,Toys,Hot Wheels 5-Pack,O'Hare,Airport,2021,Qtr 4,October,26,2021,36,Chicago,72,215.64000000000001
2021-10-26 00:00:00,Toys,Plush Pony,Beverly Hills,Residential,2021,Qtr 4,October,26,2021,11,Los Angeles,120.99999999999999,219.89
2021-10-27 00:00:00,Art & Crafts,Kids Makeup Kit,O'Hare,Airport,2021,Qtr 4,October,27,2021,46,Chicago,275.99999999999994,919.54
2021-10-27 00:00:00,Art & Crafts,PlayDoh Can,JFK,Airport,2021,Qtr 4,October,27,2021,134,New York,134.00000000000003,400.66
2021-10-27 00:00:00,Games,Deck Of Cards,LAX,Airport,2021,Qtr 4,October,27,2021,124,Los Angeles,372,866.76
2021-10-27 00:00:00,Games,Rubik's Cube,Lincoln Park,Residential,2021,Qtr 4,October,27,2021,72,Chicago,144,1439.28
2021-10-27 00:00:00,Sports & Outdoors,Splash Balls,Beverly Hills,Residential,2021,Qtr 4,October,27,2021,29,Los Angeles,29,260.71
2021-10-27 00:00:00,Toys,Animal Figures,Fifth Avenue,Commercial,2021,Qtr 4,October,27,2021,276,New York,828,3585.2400000000002
2021-10-27 00:00:00,Toys,Animal Figures,Millenium,Downtown,2021,Qtr 4,October,27,2021,59,Chicago,177,766.41
2021-10-28 00:00:00,Art & Crafts,Barrel O' Slime,Fifth Avenue,Commercial,2021,Qtr 4,October,28,2021,236,New York,472,941.6400000000001
2021-10-28 00:00:00,Art & Crafts,Barrel O' Slime,Millenium,Downtown,2021,Qtr 4,October,28,2021,169,Chicago,338,674.3100000000001
2021-10-28 00:00:00,Art & Crafts,PlayDoh Playset,JFK,Airport,2021,Qtr 4,October,28,2021,20,New York,80,499.79999999999995
2021-10-28 00:00:00,Electronics,Toy Robot,Beverly Hills,Residential,2021,Qtr 4,October,28,2021,45,Los Angeles,225,1169.55
2021-10-28 00:00:00,Sports & Outdoors,Splash Balls,Lincoln Park,Residential,2021,Qtr 4,October,28,2021,40,Chicago,40,359.6
2021-10-28 00:00:00,Toys,Dino Egg,LAX,Airport,2021,Qtr 4,October,28,2021,85,Los Angeles,85,934.15
2021-10-28 00:00:00,Toys,Lego Bricks,O'Hare,Airport,2021,Qtr 4,October,28,2021,212,Chicago,1060,8477.880000000001
2021-10-29 00:00:00,Art & Crafts,Magic Sand,O'Hare,Airport,2021,Qtr 4,October,29,2021,162,Chicago,324,2590.38
2021-10-29 00:00:00,Art & Crafts,PlayDoh Toolkit,JFK,Airport,2021,Qtr 4,October,29,2021,106,New York,106,528.94
2021-10-29 00:00:00,Electronics,Colorbuds,Fifth Avenue,Commercial,2021,Qtr 4,October,29,2021,36,New York,288,539.64
2021-10-29 00:00:00,Games,Classic Dominoes,Millenium,Downtown,2021,Qtr 4,October,29,2021,25,Chicago,50,249.75
2021-10-29 00:00:00,Sports & Outdoors,Supersoaker Water Gun,Lincoln Park,Residential,2021,Qtr 4,October,29,2021,50,Chicago,150,749.5
2021-10-29 00:00:00,Toys,Action Figure,Hollywood,Commercial,2021,Qtr 4,October,29,2021,34,Los Angeles,204,543.66
2021-10-29 00:00:00,Toys,Dinosaur Figures,LAX,Airport,2021,Qtr 4,October,29,2021,64,Los Angeles,256,959.36
2021-10-30 00:00:00,Art & Crafts,Etch A Sketch,LAX,Airport,2021,Qtr 4,October,30,2021,6,Los Angeles,59.999999999999986,125.94
2021-10-30 00:00:00,Art & Crafts,Playfoam,JFK,Airport,2021,Qtr 4,October,30,2021,152,New York,1064,1670.48
2021-10-30 00:00:00,Electronics,Colorbuds,Millenium,Downtown,2021,Qtr 4,October,30,2021,40,Chicago,320,599.6
2021-10-30 00:00:00,Sports & Outdoors,Dart Gun,Fifth Avenue,Commercial,2021,Qtr 4,October,30,2021,20,New York,80,319.8
2021-10-30 00:00:00,Sports & Outdoors,Mini Ping Pong Set,O'Hare,Airport,2021,Qtr 4,October,30,2021,106,Chicago,318,1058.94
2021-10-30 00:00:00,Toys,Animal Figures,Hollywood,Commercial,2021,Qtr 4,October,30,2021,84,Los Angeles,252,1091.16
2021-10-30 00:00:00,Toys,Teddy Bear,Lincoln Park,Residential,2021,Qtr 4,October,30,2021,4,Chicago,8,51.96
2021-10-31 00:00:00,Games,Deck Of Cards,Fifth Avenue,Commercial,2021,Qtr 4,October,31,2021,10,New York,30,69.9
2021-10-31 00:00:00,Games,Rubik's Cube,JFK,Airport,2021,Qtr 4,October,31,2021,14,New York,28,279.85999999999996
2021-10-31 00:00:00,Sports & Outdoors,Dart Gun,Millenium,Downtown,2021,Qtr 4,October,31,2021,48,Chicago,192,767.52
2021-10-31 00:00:00,Sports & Outdoors,Foam Disk Launcher,LAX,Airport,2021,Qtr 4,October,31,2021,81,Los Angeles,243,971.19
2021-10-31 00:00:00,Toys,Action Figure,Michigan Ave,Commercial,2021,Qtr 4,October,31,2021,24,Chicago,144,383.76
2021-10-31 00:00:00,Toys,Mr. Potatohead,O'Hare,Airport,2021,Qtr 4,October,31,2021,78,Chicago,390,779.22
2021-11-01 00:00:00,Art & Crafts,Barrel O' Slime,Hollywood,Commercial,2021,Qtr 4,November,1,2021,250,Los Angeles,792,1197.5
2021-11-01 00:00:00,Art & Crafts,Etch A Sketch,LAX,Airport,2021,Qtr 4,November,1,2021,12,Los Angeles,606,451.88
2021-11-01 00:00:00,Art & Crafts,Magic Sand,O'Hare,Airport,2021,Qtr 4,November,1,2021,162,Chicago,438,2790.38
2021-11-01 00:00:00,Art & Crafts,PlayDoh Playset,JFK,Airport,2021,Qtr 4,November,1,2021,20,New York,226,699.8
2021-11-01 00:00:00,Games,Classic Dominoes,Times Square,Downtown,2021,Qtr 4,November,1,2021,22,New York,2888,419.78
2021-11-01 00:00:00,Games,Rubik's Cube,Lincoln Park,Residential,2021,Qtr 4,November,1,2021,72,Chicago,160,1639.28
2021-11-01 00:00:00,Sports & Outdoors,Dart Gun,Millenium,Downtown,2021,Qtr 4,November,1,2021,96,Chicago,498,1735.04
2021-11-01 00:00:00,Toys,Action Figure,Beverly Hills,Residential,2021,Qtr 4,November,1,2021,114,Los Angeles,318,2022.8600000000001
2021-11-01 00:00:00,Toys,Action Figure,Fifth Avenue,Commercial,2021,Qtr 4,November,1,2021,26,New York,948,615.74
2021-11-02 00:00:00,Art & Crafts,PlayDoh Toolkit,JFK,Airport,2021,Qtr 4,November,2,2021,106,New York,1184,728.94
2021-11-02 00:00:00,Electronics,Colorbuds,Hollywood,Commercial,2021,Qtr 4,November,2,2021,84,Los Angeles,256,1459.16
2021-11-02 00:00:00,Electronics,Colorbuds,Times Square,Downtown,2021,Qtr 4,November,2,2021,346,New York,688,5386.54
2021-11-02 00:00:00,Games,Deck Of Cards,Millenium,Downtown,2021,Qtr 4,November,2,2021,126,Chicago,332,1080.74
2021-11-02 00:00:00,Sports & Outdoors,Foam Disk Launcher,LAX,Airport,2021,Qtr 4,November,2,2021,162,Los Angeles,275.99999999999994,2142.38
2021-11-02 00:00:00,Sports & Outdoors,Mini Ping Pong Set,O'Hare,Airport,2021,Qtr 4,November,2,2021,106,Chicago,510,1258.94
2021-11-02 00:00:00,Sports & Outdoors,Splash Balls,Lincoln Park,Residential,2021,Qtr 4,November,2,2021,40,Chicago,270,559.6
2021-11-02 00:00:00,Toys,Animal Figures,Beverly Hills,Residential,2021,Qtr 4,November,2,2021,66,Los Angeles,436,1057.3400000000001
2021-11-02 00:00:00,Toys,Animal Figures,Fifth Avenue,Commercial,2021,Qtr 4,November,2,2021,276,New York,592,3785.2400000000002
2021-11-03 00:00:00,Art & Crafts,Barrel O' Slime,Beverly Hills,Residential,2021,Qtr 4,November,3,2021,158,Los Angeles,228,830.4200000000001
2021-11-03 00:00:00,Art & Crafts,Barrel O' Slime,Fifth Avenue,Commercial,2021,Qtr 4,November,3,2021,236,New York,408,1141.64
2021-11-03 00:00:00,Art & Crafts,Playfoam,JFK,Airport,2021,Qtr 4,November,3,2021,152,New York,148,1870.48
2021-11-03 00:00:00,Electronics,Gamer Headphones,LAX,Airport,2021,Qtr 4,November,3,2021,26,Los Angeles,1060,745.74
2021-11-03 00:00:00,Sports & Outdoors,Dart Gun,Hollywood,Commercial,2021,Qtr 4,November,3,2021,34,Los Angeles,966,743.66
2021-11-03 00:00:00,Sports & Outdoors,Dart Gun,Times Square,Downtown,2021,Qtr 4,November,3,2021,142,New York,1020,2470.58
2021-11-03 00:00:00,Sports & Outdoors,Supersoaker Water Gun,Lincoln Park,Residential,2021,Qtr 4,November,3,2021,50,Chicago,128,949.5
2021-11-03 00:00:00,Toys,Dino Egg,Millenium,Downtown,2021,Qtr 4,November,3,2021,212,Chicago,432,2529.88
2021-11-03 00:00:00,Toys,Mr. Potatohead,O'Hare,Airport,2021,Qtr 4,November,3,2021,78,Chicago,1079.9999999999995,979.22
2021-11-04 00:00:00,Electronics,Colorbuds,Fifth Avenue,Commercial,2021,Qtr 4,November,4,2021,36,New York,200,739.64
2021-11-04 00:00:00,Games,Chutes & Ladders,Beverly Hills,Residential,2021,Qtr 4,November,4,2021,36,Los Angeles,220,667.64
2021-11-04 00:00:00,Games,Deck Of Cards,Hollywood,Commercial,2021,Qtr 4,November,4,2021,282,Los Angeles,252,2171.1800000000003
2021-11-04 00:00:00,Games,Deck Of Cards,Times Square,Downtown,2021,Qtr 4,November,4,2021,300,New York,198,2297
2021-11-04 00:00:00,Games,Glass Marbles,LAX,Airport,2021,Qtr 4,November,4,2021,188,Los Angeles,156,2266.12
2021-11-04 00:00:00,Games,Rubik's Cube,JFK,Airport,2021,Qtr 4,November,4,2021,14,New York,308,479.85999999999996
2021-11-04 00:00:00,Sports & Outdoors,Nerf Gun,O'Hare,Airport,2021,Qtr 4,November,4,2021,192,Chicago,570.0000000000001,4038.08
2021-11-04 00:00:00,Toys,Dinosaur Figures,Millenium,Downtown,2021,Qtr 4,November,4,2021,78,Chicago,180,1369.22
2021-11-04 00:00:00,Toys,Teddy Bear,Lincoln Park,Residential,2021,Qtr 4,November,4,2021,4,Chicago,264,251.96
2021-11-05 00:00:00,Art & Crafts,Etch A Sketch,Millenium,Downtown,2021,Qtr 4,November,5,2021,6,Chicago,410,325.94
2021-11-05 00:00:00,Art & Crafts,PlayDoh Can,O'Hare,Airport,2021,Qtr 4,November,5,2021,450,Chicago,146,1545.5
2021-11-05 00:00:00,Games,Classic Dominoes,Beverly Hills,Residential,2021,Qtr 4,November,5,2021,50,Los Angeles,1816,699.5
2021-11-05 00:00:00,Sports & Outdoors,Dart Gun,Fifth Avenue,Commercial,2021,Qtr 4,November,5,2021,20,New York,150,519.8
2021-11-05 00:00:00,Sports & Outdoors,Splash Balls,JFK,Airport,2021,Qtr 4,November,5,2021,188,New York,840,1890.1200000000001
2021-11-05 00:00:00,Toys,Action Figure,Michigan Ave,Commercial,2021,Qtr 4,November,5,2021,24,Chicago,438,583.76
2021-11-05 00:00:00,Toys,Dino Egg,Hollywood,Commercial,2021,Qtr 4,November,5,2021,132,Los Angeles,184,1650.68
2021-11-05 00:00:00,Toys,Dino Egg,Times Square,Downtown,2021,Qtr 4,November,5,2021,78,New York,568,1057.22
2021-11-05 00:00:00,Toys,Hot Wheels 5-Pack,LAX,Airport,2021,Qtr 4,November,5,2021,18,Los Angeles,251.99999999999997,307.82
2021-11-06 00:00:00,Art & Crafts,Kids Makeup Kit,LAX,Airport,2021,Qtr 4,November,6,2021,22,Los Angeles,1100,639.78
2021-11-06 00:00:00,Art & Crafts,PlayDoh Toolkit,O'Hare,Airport,2021,Qtr 4,November,6,2021,26,Chicago,498,329.74
2021-11-06 00:00:00,Electronics,Colorbuds,Beverly Hills,Residential,2021,Qtr 4,November,6,2021,212,Los Angeles,168,3377.88
2021-11-06 00:00:00,Games,Deck Of Cards,Fifth Avenue,Commercial,2021,Qtr 4,November,6,2021,10,New York,234,269.9
2021-11-06 00:00:00,Games,Glass Marbles,Millenium,Downtown,2021,Qtr 4,November,6,2021,58,Chicago,340,837.42
2021-11-06 00:00:00,Toys,Action Figure,Lincoln Park,Residential,2021,Qtr 4,November,6,2021,120,Chicago,510,2118.8
2021-11-06 00:00:00,Toys,Animal Figures,Michigan Ave,Commercial,2021,Qtr 4,November,6,2021,106,Chicago,296,1576.94
2021-11-06 00:00:00,Toys,Dinosaur Figures,Hollywood,Commercial,2021,Qtr 4,November,6,2021,16,Los Angeles,132,439.84000000000003
2021-11-06 00:00:00,Toys,Dinosaur Figures,Times Square,Downtown,2021,Qtr 4,November,6,2021,112,New York,300,1878.88
2021-11-07 00:00:00,Art & Crafts,Barrel O' Slime,Michigan Ave,Commercial,2021,Qtr 4,November,7,2021,88,Chicago,376,551.12
2021-11-07 00:00:00,Art & Crafts,Etch A Sketch,Times Square,Downtown,2021,Qtr 4,November,7,2021,18,New York,180,577.8199999999999
2021-11-07 00:00:00,Art & Crafts,Playfoam,O'Hare,Airport,2021,Qtr 4,November,7,2021,54,Chicago,364,793.46
2021-11-07 00:00:00,Electronics,Gamer Headphones,Hollywood,Commercial,2021,Qtr 4,November,7,2021,2,Los Angeles,210,241.98
2021-11-07 00:00:00,Sports & Outdoors,Dart Gun,Beverly Hills,Residential,2021,Qtr 4,November,7,2021,12,Los Angeles,534,391.88
2021-11-07 00:00:00,Toys,Animal Figures,Lincoln Park,Residential,2021,Qtr 4,November,7,2021,130,Chicago,1316,1888.7
2021-11-07 00:00:00,Toys,Dino Egg,Fifth Avenue,Commercial,2021,Qtr 4,November,7,2021,114,New York,1216,1452.8600000000001
2021-11-07 00:00:00,Toys,Hot Wheels 5-Pack,Millenium,Downtown,2021,Qtr 4,November,7,2021,110,Chicago,148,858.9
2021-11-07 00:00:00,Toys,Lego Bricks,LAX,Airport,2021,Qtr 4,November,7,2021,196,Los Angeles,708,8038.04
2021-11-08 00:00:00,Art & Crafts,Barrel O' Slime,Lincoln Park,Residential,2021,Qtr 4,November,8,2021,598,Chicago,354,2586.02
2021-11-08 00:00:00,Art & Crafts,Magic Sand,LAX,Airport,2021,Qtr 4,November,8,2021,294,Los Angeles,204,4901.06
2021-11-08 00:00:00,Electronics,Colorbuds,Michigan Ave,Commercial,2021,Qtr 4,November,8,2021,32,Chicago,328,679.6800000000001
2021-11-08 00:00:00,Electronics,Gamer Headphones,Times Square,Downtown,2021,Qtr 4,November,8,2021,10,New York,590,409.9
2021-11-08 00:00:00,Games,Deck Of Cards,Beverly Hills,Residential,2021,Qtr 4,November,8,2021,138,Los Angeles,302,1164.62
2021-11-08 00:00:00,Games,Glass Marbles,Hollywood,Commercial,2021,Qtr 4,November,8,2021,18,Los Angeles,272,397.82
2021-11-08 00:00:00,Games,Jenga,Millenium,Downtown,2021,Qtr 4,November,8,2021,4,Chicago,467.9999999999999,239.96
2021-11-08 00:00:00,Games,Rubik's Cube,O'Hare,Airport,2021,Qtr 4,November,8,2021,122,Chicago,320,2638.7799999999997
2021-11-08 00:00:00,Toys,Dinosaur Figures,Fifth Avenue,Commercial,2021,Qtr 4,November,8,2021,274,New York,320,4307.26
2021-11-09 00:00:00,Art & Crafts,Etch A Sketch,Fifth Avenue,Commercial,2021,Qtr 4,November,9,2021,20,New York,384,619.8
2021-11-09 00:00:00,Art & Crafts,Kids Makeup Kit,Millenium,Downtown,2021,Qtr 4,November,9,2021,58,Chicago,920,1359.4199999999998
2021-11-09 00:00:00,Games,Chutes & Ladders,Lincoln Park,Residential,2021,Qtr 4,November,9,2021,78,Chicago,536,1213.22
2021-11-09 00:00:00,Games,Glass Marbles,Times Square,Downtown,2021,Qtr 4,November,9,2021,94,New York,392,1233.06
2021-11-09 00:00:00,Sports & Outdoors,Dart Gun,Michigan Ave,Commercial,2021,Qtr 4,November,9,2021,52,Chicago,354,1031.48
2021-11-09 00:00:00,Sports & Outdoors,Mini Ping Pong Set,LAX,Airport,2021,Qtr 4,November,9,2021,28,Los Angeles,309.99999999999994,479.72
2021-11-09 00:00:00,Sports & Outdoors,Splash Balls,O'Hare,Airport,2021,Qtr 4,November,9,2021,200,Chicago,180,1998
2021-11-09 00:00:00,Toys,Dino Egg,Beverly Hills,Residential,2021,Qtr 4,November,9,2021,182,Los Angeles,304,2200.1800000000003
2021-11-09 00:00:00,Toys,Hot Wheels 5-Pack,Hollywood,Commercial,2021,Qtr 4,November,9,2021,76,Los Angeles,160,655.24
2021-11-10 00:00:00,Electronics,Colorbuds,Lincoln Park,Residential,2021,Qtr 4,November,10,2021,52,Chicago,376,979.48
2021-11-10 00:00:00,Games,Deck Of Cards,Michigan Ave,Commercial,2021,Qtr 4,November,10,2021,78,Chicago,332,745.22
2021-11-10 00:00:00,Sports & Outdoors,Foam Disk Launcher,Fifth Avenue,Commercial,2021,Qtr 4,November,10,2021,88,New York,180,1255.1200000000001
2021-11-10 00:00:00,Sports & Outdoors,Nerf Gun,LAX,Airport,2021,Qtr 4,November,10,2021,38,Los Angeles,382.00000000000006,959.6199999999999
2021-11-10 00:00:00,Sports & Outdoors,Supersoaker Water Gun,O'Hare,Airport,2021,Qtr 4,November,10,2021,20,Chicago,148,499.8
2021-11-10 00:00:00,Toys,Dinosaur Figures,Beverly Hills,Residential,2021,Qtr 4,November,10,2021,46,Los Angeles,479.99999999999994,1600200
2021-11-10 00:00:00,Toys,Hot Wheels 5-Pack,Times Square,Downtown,2021,Qtr 4,November,10,2021,136,New York,371.9999999999999,1014.64
2021-11-10 00:00:00,Toys,Lego Bricks,Hollywood,Commercial,2021,Qtr 4,November,10,2021,8,Los Angeles,708,519.9200000000001
2021-11-10 00:00:00,Toys,Lego Bricks,Millenium,Downtown,2021,Qtr 4,November,10,2021,160,Chicago,536,6598.400000000001
2021-11-11 00:00:00,Art & Crafts,Etch A Sketch,Beverly Hills,Residential,2021,Qtr 4,November,11,2021,36,Los Angeles,252,955.64
2021-11-11 00:00:00,Art & Crafts,Kids Makeup Kit,Times Square,Downtown,2021,Qtr 4,November,11,2021,42,New York,1100,1039.58
2021-11-11 00:00:00,Art & Crafts,Magic Sand,Hollywood,Commercial,2021,Qtr 4,November,11,2021,294,Los Angeles,150,4901.06
2021-11-11 00:00:00,Art & Crafts,Magic Sand,Millenium,Downtown,2021,Qtr 4,November,11,2021,208,Chicago,534,3525.92
2021-11-11 00:00:00,Art & Crafts,PlayDoh Can,LAX,Airport,2021,Qtr 4,November,11,2021,262,Los Angeles,176,983.3800000000001
2021-11-11 00:00:00,Electronics,Gamer Headphones,Fifth Avenue,Commercial,2021,Qtr 4,November,11,2021,10,New York,170,409.9
2021-11-11 00:00:00,Sports & Outdoors,Dart Gun,Lincoln Park,Residential,2021,Qtr 4,November,11,2021,64,Chicago,216,1223.3600000000001
2021-11-11 00:00:00,Toys,Dino Egg,Michigan Ave,Commercial,2021,Qtr 4,November,11,2021,212,Chicago,136,2529.88
2021-11-11 00:00:00,Toys,Teddy Bear,O'Hare,Airport,2021,Qtr 4,November,11,2021,14,Chicago,170,381.86
2021-11-12 00:00:00,Art & Crafts,PlayDoh Playset,LAX,Airport,2021,Qtr 4,November,12,2021,14,Los Angeles,194,549.8599999999999
2021-11-12 00:00:00,Electronics,Toy Robot,O'Hare,Airport,2021,Qtr 4,November,12,2021,10,Chicago,180,459.9
2021-11-12 00:00:00,Games,Deck Of Cards,Lincoln Park,Residential,2021,Qtr 4,November,12,2021,32,Chicago,292,423.68
2021-11-12 00:00:00,Games,Glass Marbles,Fifth Avenue,Commercial,2021,Qtr 4,November,12,2021,10,New York,260,309.9
2021-11-12 00:00:00,Sports & Outdoors,Foam Disk Launcher,Beverly Hills,Residential,2021,Qtr 4,November,12,2021,44,Los Angeles,251.99999999999997,727.5600000000001
2021-11-12 00:00:00,Sports & Outdoors,Mini Ping Pong Set,Hollywood,Commercial,2021,Qtr 4,November,12,2021,10,Los Angeles,210,299.9
2021-11-12 00:00:00,Sports & Outdoors,Mini Ping Pong Set,Millenium,Downtown,2021,Qtr 4,November,12,2021,138,Chicago,227.99999999999997,1578.6200000000001
2021-11-12 00:00:00,Toys,Dinosaur Figures,Michigan Ave,Commercial,2021,Qtr 4,November,12,2021,4,Chicago,439.99999999999994,259.96
2021-11-12 00:00:00,Toys,Lego Bricks,Times Square,Downtown,2021,Qtr 4,November,12,2021,196,New York,776,8038.04
2021-11-13 00:00:00,Art & Crafts,Etch A Sketch,Michigan Ave,Commercial,2021,Qtr 4,November,13,2021,32,Chicago,263.99999999999994,871.68
2021-11-13 00:00:00,Art & Crafts,Magic Sand,Times Square,Downtown,2021,Qtr 4,November,13,2021,328,New York,426,5444.72
2021-11-13 00:00:00,Art & Crafts,PlayDoh Toolkit,LAX,Airport,2021,Qtr 4,November,13,2021,74,Los Angeles,764,569.26
2021-11-13 00:00:00,Electronics,Gamer Headphones,Beverly Hills,Residential,2021,Qtr 4,November,13,2021,22,Los Angeles,300,661.78
2021-11-13 00:00:00,Games,Monopoly,Millenium,Downtown,2021,Qtr 4,November,13,2021,18,Chicago,330,559.8199999999999
2021-11-13 00:00:00,Toys,Action Figure,JFK,Airport,2021,Qtr 4,November,13,2021,10,New York,300,359.9
2021-11-13 00:00:00,Toys,Dino Egg,Lincoln Park,Residential,2021,Qtr 4,November,13,2021,172,Chicago,648,2090.2799999999997
2021-11-13 00:00:00,Toys,Hot Wheels 5-Pack,Fifth Avenue,Commercial,2021,Qtr 4,November,13,2021,70,New York,299.99999999999994,619.3
2021-11-13 00:00:00,Toys,Mr. Potatohead,Hollywood,Commercial,2021,Qtr 4,November,13,2021,18,Los Angeles,269.99999999999994,379.82
